거래소코드,year,시장
200130,2023,KOSDAQ
078940,2020,KOSDAQ
114120,2020,KOSDAQ
114120,2021,KOSDAQ
036210,2010,KOSDAQ
036210,2012,KOSDAQ
048510,2002,KOSDAQ
048510,2004,KOSDAQ
048510,2005,KOSDAQ
048510,2006,KOSDAQ
048510,2007,KOSDAQ
048510,2008,KOSDAQ
290560,2022,KOSDAQ
290560,2023,KOSDAQ
271830,2022,KOSDAQ
271830,2023,KOSDAQ
251970,2018,KOSDAQ
251970,2019,KOSDAQ
251970,2020,KOSDAQ
251970,2021,KOSDAQ
251970,2022,KOSDAQ
251970,2023,KOSDAQ
334970,2022,KOSDAQ
237750,2018,KOSDAQ
237750,2019,KOSDAQ
237750,2020,KOSDAQ
237750,2021,KOSDAQ
237750,2022,KOSDAQ
237750,2023,KOSDAQ
043370,2001,KOSDAQ
043370,2002,KOSDAQ
347740,2019,KOSDAQ
347740,2020,KOSDAQ
347740,2021,KOSDAQ
067310,2012,KOSDAQ
067310,2013,KOSDAQ
067310,2016,KOSDAQ
166090,2018,KOSDAQ
166090,2019,KOSDAQ
166090,2020,KOSDAQ
166090,2021,KOSDAQ
166090,2022,KOSDAQ
166090,2023,KOSDAQ
013030,2022,KOSDAQ
013030,2023,KOSDAQ
221840,2014,KOSDAQ
221840,2015,KOSDAQ
221840,2016,KOSDAQ
221840,2017,KOSDAQ
221840,2018,KOSDAQ
221840,2019,KOSDAQ
221840,2020,KOSDAQ
221840,2021,KOSDAQ
221840,2022,KOSDAQ
221840,2023,KOSDAQ
222980,2021,KOSDAQ
222980,2022,KOSDAQ
222980,2023,KOSDAQ
017890,2013,KOSDAQ
017890,2014,KOSDAQ
017890,2015,KOSDAQ
017890,2016,KOSDAQ
017890,2018,KOSDAQ
017890,2019,KOSDAQ
017890,2020,KOSDAQ
017890,2021,KOSDAQ
017890,2022,KOSDAQ
017890,2023,KOSDAQ
053300,2018,KOSDAQ
448900,2022,KOSDAQ
452280,2022,KOSDAQ
452280,2023,KOSDAQ
066980,2022,KOSDAQ
114810,2012,KOSDAQ
114810,2014,KOSDAQ
114810,2016,KOSDAQ
114810,2017,KOSDAQ
114810,2018,KOSDAQ
042520,2023,KOSDAQ
045100,2002,KOSDAQ
045100,2003,KOSDAQ
045100,2004,KOSDAQ
045100,2005,KOSDAQ
045100,2006,KOSDAQ
045100,2007,KOSDAQ
007770,2020,KOSDAQ
007770,2021,KOSDAQ
007770,2022,KOSDAQ
007770,2023,KOSDAQ
319400,2020,KOSDAQ
319400,2021,KOSDAQ
319400,2022,KOSDAQ
319400,2023,KOSDAQ
048410,2007,KOSDAQ
048410,2008,KOSDAQ
048410,2010,KOSDAQ
048410,2012,KOSDAQ
048410,2013,KOSDAQ
048410,2016,KOSDAQ
048410,2019,KOSDAQ
048410,2021,KOSDAQ
048410,2022,KOSDAQ
039010,2004,KOSDAQ
039010,2019,KOSDAQ
039010,2020,KOSDAQ
039010,2021,KOSDAQ
039010,2022,KOSDAQ
039010,2023,KOSDAQ
460930,2022,KOSDAQ
460930,2023,KOSDAQ
039610,2016,KOSDAQ
090710,2019,KOSDAQ
090710,2021,KOSDAQ
090710,2022,KOSDAQ
090710,2023,KOSDAQ
005830,2012,KOSPI
032830,2013,KOSPI
000810,2012,KOSPI
000810,2016,KOSPI
000810,2018,KOSPI
000810,2020,KOSPI
031210,2023,KOSPI
003690,2010,KOSPI
003690,2012,KOSPI
003690,2013,KOSPI
003690,2014,KOSPI
003690,2015,KOSPI
003690,2016,KOSPI
003690,2017,KOSPI
003690,2019,KOSPI
003690,2020,KOSPI
003690,2021,KOSPI
003690,2022,KOSPI
000370,2012,KOSPI
000370,2018,KOSPI
001450,2012,KOSPI
138930,2011,KOSPI
138930,2012,KOSPI
138930,2013,KOSPI
138930,2014,KOSPI
138930,2015,KOSPI
175330,2013,KOSPI
175330,2014,KOSPI
175330,2015,KOSPI
175330,2016,KOSPI
175330,2017,KOSPI
175330,2018,KOSPI
175330,2019,KOSPI
175330,2020,KOSPI
175330,2021,KOSPI
175330,2022,KOSPI
175330,2023,KOSPI
138040,2012,KOSPI
138040,2013,KOSPI
138040,2014,KOSPI
138040,2015,KOSPI
138040,2016,KOSPI
138040,2017,KOSPI
138040,2018,KOSPI
138040,2019,KOSPI
138040,2020,KOSPI
138040,2021,KOSPI
139130,2011,KOSPI
139130,2012,KOSPI
139130,2013,KOSPI
139130,2014,KOSPI
139130,2015,KOSPI
139130,2016,KOSPI
139130,2017,KOSPI
139130,2018,KOSPI
139130,2019,KOSPI
139130,2020,KOSPI
139130,2023,KOSPI
006350,2003,KOSPI
006350,2004,KOSPI
006350,2006,KOSPI
006350,2007,KOSPI
006350,2008,KOSPI
006350,2009,KOSPI
006350,2010,KOSPI
006350,2011,KOSPI
000110,2001,KOSPI
000110,2002,KOSPI
323410,2020,KOSPI
323410,2021,KOSPI
323410,2022,KOSPI
323410,2023,KOSPI
086790,2007,KOSPI
086790,2010,KOSPI
086790,2012,KOSPI
086790,2014,KOSPI
024110,2018,KOSPI
071050,2013,KOSPI
071050,2014,KOSPI
011420,2021,KOSPI
011420,2022,KOSPI
011420,2023,KOSPI
002100,2022,KOSPI
009450,2018,KOSPI
009450,2019,KOSPI
009450,2020,KOSPI
009450,2021,KOSPI
009450,2022,KOSPI
009450,2023,KOSPI
001140,2006,KOSPI
001140,2007,KOSPI
001140,2008,KOSPI
214330,2021,KOSPI
214330,2022,KOSPI
214330,2023,KOSPI
013700,2005,KOSPI
013700,2008,KOSPI
013700,2009,KOSPI
013700,2010,KOSPI
013700,2011,KOSPI
013700,2012,KOSPI
013700,2013,KOSPI
013700,2014,KOSPI
013700,2015,KOSPI
013700,2016,KOSPI
013700,2017,KOSPI
013700,2018,KOSPI
013700,2019,KOSPI
013700,2020,KOSPI
013700,2021,KOSPI
013700,2022,KOSPI
013700,2023,KOSPI
008350,2021,KOSPI
008350,2022,KOSPI
008350,2023,KOSPI
090350,2009,KOSPI
090350,2010,KOSPI
090350,2011,KOSPI
000320,2011,KOSPI
006280,2015,KOSPI
006280,2016,KOSPI
006280,2017,KOSPI
006280,2018,KOSPI
006280,2019,KOSPI
006280,2020,KOSPI
006280,2021,KOSPI
006280,2022,KOSPI
006280,2023,KOSPI
008060,2012,KOSPI
047040,2006,KOSPI
047040,2007,KOSPI
047040,2008,KOSPI
047040,2009,KOSPI
047040,2010,KOSPI
047040,2011,KOSPI
047040,2012,KOSPI
047040,2013,KOSPI
047040,2015,KOSPI
047040,2016,KOSPI
047040,2017,KOSPI
047040,2018,KOSPI
047040,2019,KOSPI
047040,2020,KOSPI
002880,2013,KOSPI
002880,2014,KOSPI
002880,2016,KOSPI
002880,2017,KOSPI
069460,2017,KOSPI
069460,2018,KOSPI
069460,2019,KOSPI
069460,2020,KOSPI
069460,2021,KOSPI
069460,2022,KOSPI
069460,2023,KOSPI
012510,2013,KOSPI
012510,2021,KOSPI
012510,2022,KOSPI
012510,2023,KOSPI
002150,2009,KOSPI
002150,2013,KOSPI
002150,2014,KOSPI
002150,2015,KOSPI
002150,2016,KOSPI
002150,2017,KOSPI
002150,2018,KOSPI
002150,2019,KOSPI
002150,2020,KOSPI
002150,2021,KOSPI
002150,2022,KOSPI
002150,2023,KOSPI
004140,2010,KOSPI
004140,2011,KOSPI
004140,2012,KOSPI
004140,2015,KOSPI
004140,2016,KOSPI
004140,2017,KOSPI
026960,2010,KOSPI
026960,2011,KOSPI
026960,2012,KOSPI
026960,2013,KOSPI
026960,2014,KOSPI
026960,2015,KOSPI
026960,2016,KOSPI
026960,2017,KOSPI
026960,2018,KOSPI
026960,2019,KOSPI
026960,2020,KOSPI
026960,2021,KOSPI
026960,2022,KOSPI
026960,2023,KOSPI
005190,2014,KOSPI
005190,2018,KOSPI
005190,2019,KOSPI
028100,2008,KOSPI
028100,2009,KOSPI
028100,2010,KOSPI
028100,2011,KOSPI
028100,2012,KOSPI
028100,2013,KOSPI
028100,2014,KOSPI
028100,2015,KOSPI
028100,2016,KOSPI
028100,2017,KOSPI
028100,2018,KOSPI
028100,2019,KOSPI
028100,2020,KOSPI
028100,2021,KOSPI
028100,2022,KOSPI
028100,2023,KOSPI
001520,2015,KOSPI
001520,2016,KOSPI
001520,2017,KOSPI
001520,2018,KOSPI
016740,2015,KOSPI
016740,2016,KOSPI
016740,2017,KOSPI
016740,2018,KOSPI
016740,2019,KOSPI
016740,2021,KOSPI
016740,2022,KOSPI
016740,2023,KOSPI
192650,2017,KOSPI
012030,2014,KOSPI
012030,2015,KOSPI
012030,2016,KOSPI
012030,2017,KOSPI
000990,2009,KOSPI
000990,2010,KOSPI
000990,2011,KOSPI
000990,2012,KOSPI
000990,2013,KOSPI
000990,2014,KOSPI
000990,2015,KOSPI
000990,2017,KOSPI
000990,2018,KOSPI
000990,2019,KOSPI
000990,2020,KOSPI
000990,2021,KOSPI
000990,2022,KOSPI
000990,2023,KOSPI
003160,2015,KOSPI
003160,2016,KOSPI
003160,2017,KOSPI
003160,2018,KOSPI
003160,2019,KOSPI
003160,2020,KOSPI
003160,2021,KOSPI
003160,2022,KOSPI
003160,2023,KOSPI
004840,2021,KOSPI
004840,2022,KOSPI
004840,2023,KOSPI
000420,2002,KOSPI
000420,2003,KOSPI
000420,2004,KOSPI
000420,2005,KOSPI
000420,2006,KOSPI
027740,2009,KOSPI
027740,2010,KOSPI
027740,2011,KOSPI
027740,2012,KOSPI
027740,2013,KOSPI
027740,2014,KOSPI
027740,2015,KOSPI
027740,2016,KOSPI
027740,2017,KOSPI
027740,2018,KOSPI
027740,2019,KOSPI
005360,2002,KOSPI
005360,2003,KOSPI
005360,2004,KOSPI
005360,2005,KOSPI
009680,2018,KOSPI
007120,2021,KOSPI
007120,2022,KOSPI
007120,2023,KOSPI
081660,2014,KOSPI
081660,2015,KOSPI
081660,2016,KOSPI
081660,2017,KOSPI
081660,2018,KOSPI
081660,2019,KOSPI
081660,2020,KOSPI
081660,2021,KOSPI
081660,2022,KOSPI
081660,2023,KOSPI
035150,2011,KOSPI
035150,2012,KOSPI
035150,2013,KOSPI
035150,2014,KOSPI
035150,2015,KOSPI
035150,2016,KOSPI
035150,2017,KOSPI
035150,2018,KOSPI
035150,2019,KOSPI
035150,2020,KOSPI
035150,2021,KOSPI
035150,2022,KOSPI
035150,2023,KOSPI
003850,2022,KOSPI
003850,2023,KOSPI
027410,2013,KOSPI
027410,2014,KOSPI
027410,2015,KOSPI
027410,2016,KOSPI
027410,2017,KOSPI
027410,2018,KOSPI
027410,2019,KOSPI
027410,2020,KOSPI
282330,2017,KOSPI
282330,2018,KOSPI
282330,2019,KOSPI
282330,2020,KOSPI
282330,2021,KOSPI
282330,2022,KOSPI
282330,2023,KOSPI
005180,2005,KOSPI
005180,2006,KOSPI
005180,2007,KOSPI
005180,2008,KOSPI
005180,2009,KOSPI
005180,2010,KOSPI
005180,2011,KOSPI
005180,2012,KOSPI
005180,2013,KOSPI
005180,2014,KOSPI
005180,2015,KOSPI
005180,2016,KOSPI
005180,2017,KOSPI
005180,2018,KOSPI
005180,2019,KOSPI
005180,2020,KOSPI
005180,2021,KOSPI
005180,2022,KOSPI
005180,2023,KOSPI
004690,2017,KOSPI
004690,2018,KOSPI
004690,2019,KOSPI
004690,2020,KOSPI
007860,2012,KOSPI
007860,2013,KOSPI
007860,2014,KOSPI
007860,2015,KOSPI
200880,2014,KOSPI
200880,2015,KOSPI
200880,2016,KOSPI
200880,2018,KOSPI
200880,2019,KOSPI
200880,2021,KOSPI
200880,2022,KOSPI
200880,2023,KOSPI
008490,2012,KOSPI
008490,2013,KOSPI
008490,2017,KOSPI
008490,2018,KOSPI
008490,2019,KOSPI
008490,2020,KOSPI
008490,2021,KOSPI
136490,2021,KOSPI
136490,2022,KOSPI
136490,2023,KOSPI
001430,2015,KOSPI
001430,2016,KOSPI
001430,2017,KOSPI
001430,2018,KOSPI
001430,2019,KOSPI
001430,2020,KOSPI
001430,2021,KOSPI
021820,2012,KOSPI
017550,2020,KOSPI
017550,2021,KOSPI
017550,2022,KOSPI
017550,2023,KOSPI
126720,2021,KOSPI
126720,2022,KOSPI
126720,2023,KOSPI
011930,2008,KOSPI
035510,2004,KOSPI
031430,2012,KOSPI
031430,2013,KOSPI
031430,2014,KOSPI
031430,2015,KOSPI
031430,2016,KOSPI
031430,2017,KOSPI
009270,2006,KOSPI
009270,2007,KOSPI
009270,2008,KOSPI
009270,2009,KOSPI
009270,2010,KOSPI
009270,2011,KOSPI
009270,2012,KOSPI
009270,2013,KOSPI
009270,2014,KOSPI
009270,2015,KOSPI
009270,2016,KOSPI
009270,2017,KOSPI
009270,2018,KOSPI
005450,2004,KOSPI
005450,2005,KOSPI
005450,2006,KOSPI
005450,2007,KOSPI
005450,2008,KOSPI
005450,2009,KOSPI
005450,2010,KOSPI
005450,2011,KOSPI
005450,2012,KOSPI
005450,2013,KOSPI
005450,2014,KOSPI
005450,2015,KOSPI
005450,2016,KOSPI
005450,2017,KOSPI
005450,2018,KOSPI
004920,2018,KOSPI
004920,2019,KOSPI
000790,2002,KOSPI
000790,2003,KOSPI
000790,2004,KOSPI
000790,2005,KOSPI
308170,2021,KOSPI
308170,2022,KOSPI
308170,2023,KOSPI
122900,2010,KOSPI
122900,2013,KOSPI
122900,2018,KOSPI
003560,2017,KOSPI
003560,2020,KOSPI
003560,2021,KOSPI
003560,2022,KOSPI
031820,2019,KOSPI
031820,2020,KOSPI
031820,2021,KOSPI
031820,2022,KOSPI
031820,2023,KOSPI
001780,2010,KOSPI
001780,2011,KOSPI
001780,2012,KOSPI
001780,2013,KOSPI
001780,2016,KOSPI
001780,2017,KOSPI
001780,2018,KOSPI
001780,2019,KOSPI
001780,2020,KOSPI
001780,2021,KOSPI
001780,2023,KOSPI
036530,2012,KOSPI
012750,2019,KOSPI
012750,2020,KOSPI
012750,2021,KOSPI
012750,2022,KOSPI
012750,2023,KOSPI
035000,2013,KOSPI
035000,2014,KOSPI
035000,2015,KOSPI
035000,2016,KOSPI
035000,2017,KOSPI
035000,2018,KOSPI
035000,2019,KOSPI
035000,2020,KOSPI
035000,2021,KOSPI
035000,2022,KOSPI
035000,2023,KOSPI
244920,2023,KOSPI
450080,2022,KOSPI
450080,2023,KOSPI
000680,2017,KOSPI
000680,2018,KOSPI
000680,2019,KOSPI
000680,2020,KOSPI
000680,2022,KOSPI
000680,2023,KOSPI
001120,2023,KOSPI
108670,2009,KOSPI
108670,2010,KOSPI
108670,2011,KOSPI
108670,2012,KOSPI
108670,2013,KOSPI
108670,2014,KOSPI
108670,2015,KOSPI
108670,2016,KOSPI
108670,2017,KOSPI
108670,2018,KOSPI
108670,2019,KOSPI
108670,2020,KOSPI
108670,2021,KOSPI
108670,2022,KOSPI
373220,2021,KOSPI
373220,2022,KOSPI
051910,2012,KOSPI
051910,2014,KOSPI
051910,2015,KOSPI
051910,2016,KOSPI
051910,2019,KOSPI
051910,2020,KOSPI
000670,2022,KOSPI
000670,2023,KOSPI
002630,2023,KOSPI
005320,2013,KOSPI
005320,2014,KOSPI
005320,2015,KOSPI
005320,2016,KOSPI
005320,2017,KOSPI
005320,2018,KOSPI
005320,2019,KOSPI
005320,2021,KOSPI
005320,2022,KOSPI
005320,2023,KOSPI
017370,2020,KOSPI
017370,2021,KOSPI
105840,2021,KOSPI
105840,2022,KOSPI
105840,2023,KOSPI
016880,2016,KOSPI
016880,2017,KOSPI
016880,2018,KOSPI
016880,2019,KOSPI
016880,2020,KOSPI
016880,2021,KOSPI
016880,2022,KOSPI
016880,2023,KOSPI
005820,2017,KOSPI
005820,2018,KOSPI
005820,2019,KOSPI
005820,2020,KOSPI
005820,2021,KOSPI
005820,2022,KOSPI
005820,2023,KOSPI
014830,2008,KOSPI
014830,2009,KOSPI
014830,2010,KOSPI
014830,2011,KOSPI
014830,2012,KOSPI
014830,2017,KOSPI
014830,2018,KOSPI
014830,2019,KOSPI
014830,2020,KOSPI
014830,2021,KOSPI
014830,2022,KOSPI
014830,2023,KOSPI
000700,2023,KOSPI
000100,2008,KOSPI
000100,2009,KOSPI
000100,2010,KOSPI
000100,2012,KOSPI
000100,2013,KOSPI
000100,2014,KOSPI
000100,2015,KOSPI
000100,2016,KOSPI
000100,2017,KOSPI
000100,2018,KOSPI
000100,2019,KOSPI
000100,2020,KOSPI
000100,2021,KOSPI
000100,2022,KOSPI
000100,2023,KOSPI
139480,2017,KOSPI
139480,2018,KOSPI
139480,2019,KOSPI
139480,2020,KOSPI
139480,2021,KOSPI
139480,2022,KOSPI
005950,2009,KOSPI
005950,2010,KOSPI
005950,2011,KOSPI
005950,2012,KOSPI
005950,2013,KOSPI
005950,2014,KOSPI
005950,2015,KOSPI
005950,2016,KOSPI
005950,2017,KOSPI
005950,2018,KOSPI
005950,2019,KOSPI
005950,2020,KOSPI
005950,2021,KOSPI
005950,2022,KOSPI
005950,2023,KOSPI
101140,2018,KOSPI
015360,2012,KOSPI
015360,2013,KOSPI
015360,2014,KOSPI
015360,2015,KOSPI
015360,2016,KOSPI
006490,2023,KOSPI
226320,2015,KOSPI
226320,2016,KOSPI
226320,2017,KOSPI
226320,2018,KOSPI
226320,2019,KOSPI
226320,2020,KOSPI
185750,2013,KOSPI
185750,2014,KOSPI
185750,2015,KOSPI
185750,2019,KOSPI
185750,2020,KOSPI
185750,2021,KOSPI
185750,2022,KOSPI
185750,2023,KOSPI
001630,2010,KOSPI
001630,2011,KOSPI
001630,2013,KOSPI
001630,2014,KOSPI
001630,2015,KOSPI
001630,2016,KOSPI
001630,2017,KOSPI
001630,2018,KOSPI
001630,2019,KOSPI
044380,2018,KOSPI
044380,2021,KOSPI
044380,2022,KOSPI
044380,2023,KOSPI
078930,2004,KOSPI
078930,2005,KOSPI
078930,2006,KOSPI
078930,2007,KOSPI
001250,2004,KOSPI
001250,2007,KOSPI
088790,2013,KOSPI
088790,2014,KOSPI
088790,2015,KOSPI
088790,2016,KOSPI
088790,2017,KOSPI
033250,2012,KOSPI
033250,2022,KOSPI
033250,2023,KOSPI
035720,2016,KOSPI
006380,2013,KOSPI
006380,2014,KOSPI
006380,2015,KOSPI
006380,2016,KOSPI
006380,2017,KOSPI
006380,2018,KOSPI
006380,2019,KOSPI
029460,2017,KOSPI
029460,2018,KOSPI
029460,2019,KOSPI
029460,2021,KOSPI
029460,2022,KOSPI
029460,2023,KOSPI
002380,2020,KOSPI
002380,2021,KOSPI
002380,2022,KOSPI
002380,2023,KOSPI
281820,2018,KOSPI
281820,2019,KOSPI
281820,2021,KOSPI
281820,2022,KOSPI
281820,2023,KOSPI
053210,2013,KOSPI
053210,2014,KOSPI
053210,2015,KOSPI
053210,2016,KOSPI
053210,2018,KOSPI
053210,2019,KOSPI
053210,2020,KOSPI
053210,2021,KOSPI
033780,2022,KOSPI
033780,2023,KOSPI
064420,2008,KOSPI
036420,2007,KOSPI
036420,2008,KOSPI
036420,2009,KOSPI
036420,2010,KOSPI
036420,2011,KOSPI
036420,2012,KOSPI
036420,2013,KOSPI
036420,2014,KOSPI
036420,2015,KOSPI
036420,2016,KOSPI
036420,2017,KOSPI
036420,2018,KOSPI
036420,2019,KOSPI
014580,2021,KOSPI
014580,2022,KOSPI
014580,2023,KOSPI
055490,2021,KOSPI
055490,2022,KOSPI
055490,2023,KOSPI
019180,2015,KOSPI
019180,2016,KOSPI
019180,2018,KOSPI
019180,2019,KOSPI
363280,2021,KOSPI
091810,2017,KOSPI
091810,2018,KOSPI
091810,2019,KOSPI
091810,2021,KOSPI
091810,2022,KOSPI
091810,2023,KOSPI
004870,2018,KOSPI
034230,2011,KOSPI
034230,2012,KOSPI
034230,2013,KOSPI
034230,2014,KOSPI
034230,2015,KOSPI
034230,2016,KOSPI
034230,2017,KOSPI
034230,2018,KOSPI
034230,2019,KOSPI
034230,2020,KOSPI
034230,2021,KOSPI
034230,2022,KOSPI
034230,2023,KOSPI
016800,2020,KOSPI
016800,2021,KOSPI
016800,2022,KOSPI
022100,2006,KOSPI
022100,2007,KOSPI
022100,2008,KOSPI
047050,2006,KOSPI
047050,2007,KOSPI
047050,2008,KOSPI
047050,2009,KOSPI
047050,2010,KOSPI
047050,2011,KOSPI
047050,2017,KOSPI
047050,2018,KOSPI
047050,2019,KOSPI
047050,2020,KOSPI
047050,2021,KOSPI
047050,2022,KOSPI
051310,2012,KOSPI
051310,2013,KOSPI
051310,2014,KOSPI
039130,2010,KOSPI
039130,2013,KOSPI
039130,2014,KOSPI
039130,2015,KOSPI
039130,2016,KOSPI
039130,2017,KOSPI
039130,2018,KOSPI
039130,2019,KOSPI
039130,2020,KOSPI
039130,2021,KOSPI
039130,2022,KOSPI
039130,2023,KOSPI
023350,2023,KOSPI
017960,2012,KOSPI
017960,2013,KOSPI
017960,2014,KOSPI
017960,2015,KOSPI
017960,2016,KOSPI
017960,2017,KOSPI
017960,2018,KOSPI
017960,2019,KOSPI
017960,2020,KOSPI
017960,2021,KOSPI
017960,2022,KOSPI
017960,2023,KOSPI
053690,2012,KOSPI
053690,2013,KOSPI
053690,2014,KOSPI
053690,2016,KOSPI
053690,2021,KOSPI
009240,2018,KOSPI
009240,2019,KOSPI
009240,2020,KOSPI
009240,2021,KOSPI
014680,2009,KOSPI
014680,2010,KOSPI
014680,2011,KOSPI
014680,2012,KOSPI
025750,2017,KOSPI
025750,2018,KOSPI
025750,2019,KOSPI
372910,2020,KOSPI
372910,2021,KOSPI
372910,2022,KOSPI
372910,2023,KOSPI
027390,2013,KOSPI
027390,2014,KOSPI
027390,2015,KOSPI
027390,2016,KOSPI
027390,2017,KOSPI
027390,2018,KOSPI
003010,2020,KOSPI
003010,2021,KOSPI
003010,2022,KOSPI
003010,2023,KOSPI
008770,2005,KOSPI
010690,2010,KOSPI
010690,2015,KOSPI
010690,2016,KOSPI
010690,2018,KOSPI
010690,2019,KOSPI
010690,2020,KOSPI
010690,2021,KOSPI
010690,2022,KOSPI
010690,2023,KOSPI
032560,2016,KOSPI
032560,2017,KOSPI
032560,2018,KOSPI
032560,2019,KOSPI
032560,2020,KOSPI
032560,2021,KOSPI
032560,2022,KOSPI
032560,2023,KOSPI
004800,2008,KOSPI
004800,2009,KOSPI
004800,2020,KOSPI
004800,2021,KOSPI
004800,2022,KOSPI
004800,2023,KOSPI
093370,2018,KOSPI
093370,2022,KOSPI
093370,2023,KOSPI
005870,2005,KOSPI
005870,2006,KOSPI
005870,2007,KOSPI
005870,2008,KOSPI
005870,2009,KOSPI
005870,2010,KOSPI
005870,2011,KOSPI
005870,2012,KOSPI
005870,2013,KOSPI
005870,2014,KOSPI
005870,2015,KOSPI
005870,2016,KOSPI
005870,2017,KOSPI
005870,2018,KOSPI
005870,2019,KOSPI
005870,2020,KOSPI
005870,2021,KOSPI
005870,2022,KOSPI
005870,2023,KOSPI
079980,2011,KOSPI
079980,2012,KOSPI
079980,2013,KOSPI
079980,2014,KOSPI
079980,2015,KOSPI
079980,2016,KOSPI
079980,2017,KOSPI
079980,2018,KOSPI
079980,2019,KOSPI
079980,2020,KOSPI
079980,2021,KOSPI
079980,2022,KOSPI
079980,2023,KOSPI
016380,2019,KOSPI
001940,2020,KOSPI
001940,2021,KOSPI
001940,2022,KOSPI
001940,2023,KOSPI
077970,2005,KOSPI
077970,2006,KOSPI
077970,2007,KOSPI
077970,2008,KOSPI
077970,2009,KOSPI
077970,2010,KOSPI
077970,2011,KOSPI
067250,2009,KOSPI
067250,2010,KOSPI
067250,2011,KOSPI
067250,2012,KOSPI
000860,2023,KOSPI
009140,2010,KOSPI
009140,2012,KOSPI
009140,2013,KOSPI
004200,2010,KOSPI
004200,2011,KOSPI
004200,2012,KOSPI
004200,2013,KOSPI
004200,2014,KOSPI
004200,2015,KOSPI
004200,2016,KOSPI
004200,2017,KOSPI
004200,2018,KOSPI
010130,2023,KOSPI
002240,2021,KOSPI
002240,2022,KOSPI
002240,2023,KOSPI
009290,2016,KOSPI
009290,2017,KOSPI
009290,2018,KOSPI
009290,2019,KOSPI
009290,2020,KOSPI
009290,2021,KOSPI
339770,2019,KOSPI
339770,2020,KOSPI
339770,2021,KOSPI
339770,2022,KOSPI
339770,2023,KOSPI
014530,2020,KOSPI
014530,2021,KOSPI
014530,2022,KOSPI
014530,2023,KOSPI
014280,2010,KOSPI
014280,2011,KOSPI
014280,2012,KOSPI
014280,2013,KOSPI
014280,2014,KOSPI
002990,2009,KOSPI
002990,2010,KOSPI
002990,2011,KOSPI
002990,2012,KOSPI
002990,2013,KOSPI
002990,2014,KOSPI
002990,2015,KOSPI
002990,2016,KOSPI
002990,2020,KOSPI
002990,2021,KOSPI
002990,2022,KOSPI
002990,2023,KOSPI
001210,2014,KOSPI
001210,2021,KOSPI
001210,2022,KOSPI
001210,2023,KOSPI
073240,2010,KOSPI
073240,2011,KOSPI
073240,2012,KOSPI
073240,2013,KOSPI
073240,2014,KOSPI
073240,2015,KOSPI
073240,2016,KOSPI
073240,2017,KOSPI
073240,2018,KOSPI
073240,2019,KOSPI
073240,2020,KOSPI
073240,2021,KOSPI
073240,2022,KOSPI
073240,2023,KOSPI
035420,2007,KOSPI
002350,2009,KOSPI
002350,2010,KOSPI
002350,2011,KOSPI
002350,2012,KOSPI
002350,2013,KOSPI
002350,2014,KOSPI
002350,2015,KOSPI
058730,2018,KOSPI
058730,2019,KOSPI
058730,2021,KOSPI
058730,2022,KOSPI
058730,2023,KOSPI
004130,2012,KOSPI
004130,2013,KOSPI
005750,2010,KOSPI
005750,2012,KOSPI
005750,2013,KOSPI
005750,2014,KOSPI
005750,2015,KOSPI
005750,2016,KOSPI
005750,2017,KOSPI
005750,2018,KOSPI
005750,2019,KOSPI
005750,2020,KOSPI
005750,2021,KOSPI
005750,2022,KOSPI
005750,2023,KOSPI
001680,2002,KOSPI
001680,2003,KOSPI
001680,2004,KOSPI
128820,2014,KOSPI
128820,2015,KOSPI
128820,2016,KOSPI
128820,2017,KOSPI
128820,2018,KOSPI
128820,2019,KOSPI
128820,2020,KOSPI
128820,2021,KOSPI
128820,2022,KOSPI
128820,2023,KOSPI
003220,2011,KOSPI
003220,2012,KOSPI
003220,2013,KOSPI
003220,2014,KOSPI
003220,2015,KOSPI
003220,2016,KOSPI
003220,2017,KOSPI
003220,2018,KOSPI
003220,2019,KOSPI
003220,2021,KOSPI
003220,2022,KOSPI
003220,2023,KOSPI
015230,2002,KOSPI
015230,2003,KOSPI
015230,2004,KOSPI
015230,2005,KOSPI
015230,2006,KOSPI
015230,2007,KOSPI
015230,2008,KOSPI
015230,2009,KOSPI
015230,2010,KOSPI
015230,2011,KOSPI
015230,2012,KOSPI
015230,2013,KOSPI
015230,2014,KOSPI
015230,2015,KOSPI
015230,2016,KOSPI
015230,2017,KOSPI
015230,2018,KOSPI
015230,2019,KOSPI
015230,2020,KOSPI
015230,2021,KOSPI
015230,2022,KOSPI
015230,2023,KOSPI
001070,2018,KOSPI
001070,2019,KOSPI
001070,2020,KOSPI
001440,2014,KOSPI
001440,2015,KOSPI
001440,2016,KOSPI
084010,2020,KOSPI
084010,2021,KOSPI
005880,2005,KOSPI
005880,2006,KOSPI
005880,2007,KOSPI
005880,2008,KOSPI
005880,2009,KOSPI
005880,2020,KOSPI
005880,2021,KOSPI
005880,2022,KOSPI
005880,2023,KOSPI
001230,2017,KOSPI
001230,2018,KOSPI
001230,2019,KOSPI
001230,2020,KOSPI
001230,2021,KOSPI
001230,2022,KOSPI
001230,2023,KOSPI
005960,2018,KOSPI
005960,2019,KOSPI
005960,2020,KOSPI
005960,2021,KOSPI
005960,2022,KOSPI
005960,2023,KOSPI
001830,2005,KOSPI
000640,2010,KOSPI
000640,2011,KOSPI
000640,2012,KOSPI
000640,2013,KOSPI
000640,2014,KOSPI
000640,2015,KOSPI
