거래소코드,시장,산업코드,산업명,업종코드,회사명,stage00_01_context_source
047050,KOSPI,,,,(주)포스코인터내셔널,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
003670,KOSPI,,,,(주)포스코퓨처엠,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
017810,KOSPI,,,,(주)풀무원,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
103140,KOSPI,,,,(주)풍산,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
005810,KOSPI,,,,(주)풍산홀딩스,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
009810,KOSPI,,,,(주)플레이그램,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
086790,KOSPI,,,,(주)하나금융지주,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
039130,KOSPI,,,,(주)하나투어,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
352820,KOSPI,,,,(주)하이브,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
071090,KOSPI,,,,(주)하이스틸,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
006200,KOSPI,,,,(주)한국전자홀딩스,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
023350,KOSPI,,,,(주)한국종합기술,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
017960,KOSPI,,,,(주)한국카본,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
034830,KOSPI,,,,(주)한국토지신탁,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
007280,KOSPI,,,,(주)한국특강,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
003350,KOSPI,,,,(주)한국화장품제조,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
011500,KOSPI,,,,(주)한농화성,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
002390,KOSPI,,,,(주)한독,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
053690,KOSPI,,,,(주)한미글로벌건축사사무소,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
009240,KOSPI,,,,(주)한샘,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
020000,KOSPI,,,,(주)한섬,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
014680,KOSPI,,,,(주)한솔케미칼,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
025750,KOSPI,,,,(주)한솔홈데코,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
014130,KOSPI,,,,(주)한익스프레스,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
002320,KOSPI,,,,(주)한진,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
003480,KOSPI,,,,(주)한진중공업홀딩스,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
180640,KOSPI,,,,(주)한진칼,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
005110,KOSPI,,,,(주)한창,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
009460,KOSPI,,,,(주)한창제지,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
372910,KOSPI,,,,(주)한컴라이프케어,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
000880,KOSPI,,,,(주)한화,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
453340,KOSPI,,,,(주)현대그린푸드,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
079430,KOSPI,,,,(주)현대리바트,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
069960,KOSPI,,,,(주)현대백화점,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
005440,KOSPI,,,,(주)현대지에프홀딩스,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
126560,KOSPI,,,,(주)현대퓨처넷,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
057050,KOSPI,,,,(주)현대홈쇼핑,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
093240,KOSPI,,,,(주)형지엘리트,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
003010,KOSPI,,,,(주)혜인,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
008770,KOSPI,,,,(주)호텔신라,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
378850,KOSPI,,,,(주)화승알앤에이,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
241590,KOSPI,,,,(주)화승엔터프라이즈,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
006060,KOSPI,,,,(주)화승인더스트리,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
013520,KOSPI,,,,(주)화승코퍼레이션,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
010690,KOSPI,,,,(주)화신,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
133820,KOSPI,,,,(주)화인베스틸,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
032560,KOSPI,,,,(주)황금에스티,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
004800,KOSPI,,,,(주)효성,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
093370,KOSPI,,,,(주)후성,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
005870,KOSPI,,,,(주)휴니드테크놀러지스,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
079980,KOSPI,,,,(주)휴비스,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
005010,KOSPI,,,,(주)휴스틸,data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
000590,KOSPI,,,,CS홀딩스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
016380,KOSPI,,,,KG스틸(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
001940,KOSPI,,,,KISCO홀딩스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
010120,KOSPI,,,,LS일렉트릭(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
077970,KOSPI,,,,STX엔진(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
000500,KOSPI,,,,가온전선(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
000860,KOSPI,,,,강남제비스코(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
009140,KOSPI,,,,경인전자(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
013580,KOSPI,,,,계룡건설산업(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
012200,KOSPI,,,,계양전기(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
002140,KOSPI,,,,고려산업(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
010130,KOSPI,,,,고려아연(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
002240,KOSPI,,,,고려제강(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
009290,KOSPI,,,,광동제약(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
017900,KOSPI,,,,광전자(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
030610,KOSPI,,,,교보증권(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
339770,KOSPI,,,,교촌에프앤비(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
007690,KOSPI,,,,국도화학(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
002720,KOSPI,,,,국제약품(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
114090,KOSPI,,,,그랜드코리아레저(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
083420,KOSPI,,,,그린케미칼(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
014530,KOSPI,,,,극동유화(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
014280,KOSPI,,,,금강공업(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
002990,KOSPI,,,,금호건설(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
011780,KOSPI,,,,금호석유화학(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
001210,KOSPI,,,,금호전기(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
073240,KOSPI,,,,금호타이어(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
092440,KOSPI,,,,기신정기(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
000270,KOSPI,,,,기아(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
004540,KOSPI,,,,깨끗한나라(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
030190,KOSPI,,,,나이스평가정보(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
003920,KOSPI,,,,남양유업(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
025860,KOSPI,,,,남해화학(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
035420,KOSPI,,,,네이버(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
002350,KOSPI,,,,넥센타이어(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
092790,KOSPI,,,,넥스틸(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
251270,KOSPI,,,,넷마블(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
058730,KOSPI,,,,다스코(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
030210,KOSPI,,,,다올투자증권(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
353200,KOSPI,,,,대덕전자(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
008110,KOSPI,,,,대동전자(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
005750,KOSPI,,,,대림바스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
006570,KOSPI,,,,대림통상(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
001680,KOSPI,,,,대상(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
084690,KOSPI,,,,대상홀딩스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
128820,KOSPI,,,,대성산업(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
117580,KOSPI,,,,대성에너지(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
016710,KOSPI,,,,대성홀딩스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
003540,KOSPI,,,,대신증권(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
014160,KOSPI,,,,대영포장(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
000430,KOSPI,,,,대원강업(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
006340,KOSPI,,,,대원전선(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
003220,KOSPI,,,,대원제약(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
024890,KOSPI,,,,대원화성(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
015230,KOSPI,,,,대창단조(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
001070,KOSPI,,,,대한방직(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
006650,KOSPI,,,,대한유화(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
001440,KOSPI,,,,대한전선(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
084010,KOSPI,,,,대한제강(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
001790,KOSPI,,,,대한제당(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
001130,KOSPI,,,,대한제분(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
439260,KOSPI,,,,대한조선(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
005880,KOSPI,,,,대한해운(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
003830,KOSPI,,,,대한화섬(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
460850,KOSPI,,,,동국씨엠(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
460860,KOSPI,,,,동국제강(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
001230,KOSPI,,,,동국홀딩스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
005960,KOSPI,,,,동부건설(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
002210,KOSPI,,,,동성제약(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
000640,KOSPI,,,,동아쏘시오홀딩스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
170900,KOSPI,,,,동아에스티(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
082640,KOSPI,,,,동양생명보험(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
018500,KOSPI,,,,동원금속(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
006040,KOSPI,,,,동원산업(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
030720,KOSPI,,,,동원수산(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
014820,KOSPI,,,,동원시스템즈(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
163560,KOSPI,,,,동일고무벨트(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
004890,KOSPI,,,,동일산업(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
002690,KOSPI,,,,동일제강(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
000020,KOSPI,,,,동화약품(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
454910,KOSPI,,,,두산로보틱스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
241560,KOSPI,,,,두산밥캣(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
034020,KOSPI,,,,두산에너빌리티(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
336260,KOSPI,,,,두산퓨얼셀(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
005830,KOSPI,,,,디비손해보험(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
016610,KOSPI,,,,디비증권(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
024090,KOSPI,,,,디씨엠(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
001530,KOSPI,,,,디아이동일(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
155660,KOSPI,,,,디에스알(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
069730,KOSPI,,,,디에스알제강(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
000210,KOSPI,,,,디엘(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
375500,KOSPI,,,,디엘이앤씨(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
013570,KOSPI,,,,디와이(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
024900,KOSPI,,,,디와이덕양(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
210540,KOSPI,,,,디와이파워(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
092780,KOSPI,,,,디와이피(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
015590,KOSPI,,,,디케이엠이(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
032350,KOSPI,,,,롯데관광개발(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
089860,KOSPI,,,,롯데렌탈(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
000400,KOSPI,,,,롯데손해보험(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
023530,KOSPI,,,,롯데쇼핑(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
020150,KOSPI,,,,롯데에너지머티리얼즈(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
280360,KOSPI,,,,롯데웰푸드(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
286940,KOSPI,,,,롯데이노베이트(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
004000,KOSPI,,,,롯데정밀화학(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
004990,KOSPI,,,,롯데지주(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
005300,KOSPI,,,,롯데칠성음료(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
011170,KOSPI,,,,롯데케미칼(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
071840,KOSPI,,,,롯데하이마트(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
001080,KOSPI,,,,만호제강(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
017180,KOSPI,,,,명문제약(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
009900,KOSPI,,,,명신산업(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
317450,KOSPI,,,,명인제약(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
070960,KOSPI,,,,모나용평(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
009200,KOSPI,,,,무림페이퍼(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
009580,KOSPI,,,,무림피앤피(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
008420,KOSPI,,,,문배철강(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
025560,KOSPI,,,,미래산업(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
085620,KOSPI,,,,미래에셋생명보험(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
006800,KOSPI,,,,미래에셋증권(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
002840,KOSPI,,,,미원상사(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
268280,KOSPI,,,,미원스페셜티케미칼(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
107590,KOSPI,,,,미원홀딩스(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
134380,KOSPI,,,,미원화학(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
003650,KOSPI,,,,미창석유공업(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
002410,KOSPI,,,,범양건영(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
000890,KOSPI,,,,보해양조(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
003000,KOSPI,,,,부광약품(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
001270,KOSPI,,,,부국증권(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
026940,KOSPI,,,,부국철강(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
011390,KOSPI,,,,부산산업(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
005030,KOSPI,,,,부산주공(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
006740,KOSPI,,,,블루산업개발(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
008040,KOSPI,,,,사조동아원(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
007160,KOSPI,,,,사조산업(주),data\raw\raw_nonfinancial\kospi_kosdaq\코스피_전업종_폐지사 포함_회사의 연혁.xlsx
